param numvoxels := 37 ;
param: VOXELS: thethreshold :=
37   45  12  0.000084
37   45  13  0.000080
37   45  15  0.000080
37   45  16  0.000095
37   45  17  0.000105
37   45  18  0.000109
37   45  19  0.000099
37   45  20  0.000077
38   45  10  0.000047
38   45  11  0.000049
38   45  12  0.000057
38   45  13  0.000067
38   45  17  0.000123
38   45  18  0.000396
38   45  19  0.000904
38   45  20  0.001608
38   45  21  0.002029
39   45  11  0.000048
39   45  15  0.001455
39   45  16  0.001921
39   45  17  0.002450
39   45  18  0.003067
39   45  19  0.003637
39   45  20  0.004267
39   45  21  0.003941
40   45  15  0.001737
40   45  16  0.002094
40   45  17  0.002525
40   45  18  0.003067
40   45  19  0.003637
40   45  20  0.004063
40   45  21  0.003426
40   45  25  0.000049
40   45  26  0.000058
40   45  27  0.000049
41   45  15  0.000948
41   45  16  0.000935
41   45  17  0.000861
41   45  18  0.000701
41   45  19  0.000397
41   45  20  0.000136
41   45  25  0.000048
41   45  26  0.000058
41   45  27  0.000067
42   45  17  0.000052
42   45  18  0.000087
42   45  19  0.000135
42   45  20  0.000183
42   45  21  0.000183
42   45  22  0.000052
42   45  23  0.000060
42   45  24  0.000068
42   45  25  0.000079
42   45  26  0.000090
42   45  27  0.000100
42   45  28  0.000048
43   45  15  0.000073
43   45  16  0.000084
43   45  17  0.000096
43   45  18  0.000110
43   45  19  0.000122
43   45  20  0.000133
43   45  21  0.000113
43   45  22  0.000081
43   45  23  0.000097
43   45  24  0.000115
43   45  25  0.000136
43   45  26  0.000155
43   45  27  0.000172
43   45  28  0.000082
44   45  16  0.000049
44   45  17  0.000056
44   45  18  0.000064
44   45  19  0.000071
44   45  20  0.000077
44   45  21  0.000065
44   45  27  0.000062
44   45  28  0.000050
45   45  18  0.000048
45   45  19  0.000057
45   45  20  0.000067
45   45  21  0.000062
45   45  22  0.001601
45   45  23  0.001761
45   45  24  0.001886
45   45  25  0.001998
45   45  26  0.002002
45   45  27  0.001854
45   45  28  0.000678
46   45  22  0.001763
46   45  23  0.002116
46   45  24  0.002546
46   45  25  0.003102
46   45  26  0.003710
46   45  27  0.004330
46   45  28  0.002191
47   45  22  0.000820
47   45  23  0.001167
47   45  24  0.001638
47   45  25  0.002296
47   45  26  0.003133
47   45  27  0.004012
47   45  28  0.002160
47   45  31  0.000051
47   45  32  0.000061
47   45  33  0.000065
48   45  28  0.000138
48   45  29  0.000059
48   45  30  0.000062
48   45  31  0.000064
48   45  32  0.000063
48   45  33  0.000070
49   45  22  0.000071
49   45  23  0.000089
49   45  24  0.000112
49   45  25  0.000140
49   45  26  0.000171
49   45  27  0.000193
49   45  28  0.000088
49   45  29  0.000101
49   45  30  0.000108
49   45  31  0.000111
49   45  32  0.000109
49   45  33  0.000106
50   45  23  0.000052
50   45  24  0.000065
50   45  25  0.000083
50   45  26  0.000105
50   45  27  0.000131
50   45  28  0.000071
50   45  31  0.000117
50   45  32  0.000179
50   45  33  0.000183
29   46   3  0.001374
29   46   5  0.000098
29   46   6  0.000150
29   46   7  0.000110
29   46  10  0.000051
29   46  11  0.000081
29   46  12  0.000136
29   46  13  0.000198
30   46   4  0.000117
30   46   5  0.000112
30   46   6  0.000087
30   46   7  0.000070
30   46   9  0.000054
30   46  10  0.000088
30   46  11  0.000138
30   46  12  0.000089
30   46  14  0.001260
31   46   3  0.000094
31   46   4  0.000079
31   46   5  0.000064
31   46   6  0.000059
31   46   7  0.000070
31   46   8  0.000061
31   46   9  0.000093
31   46  10  0.000081
31   46  12  0.001052
31   46  13  0.003898
31   46  14  0.002237
32   46   3  0.000055
32   46   5  0.000049
32   46   8  0.000054
32   46  10  0.000437
32   46  11  0.002223
32   46  12  0.003665
32   46  13  0.004297
32   46  14  0.001836
33   46   8  0.000338
33   46   9  0.001429
33   46  10  0.002513
33   46  11  0.003064
33   46  12  0.003654
33   46  13  0.002009
33   46  19  0.000057
33   46  20  0.000067
33   46  21  0.000061
34   46   8  0.001732
34   46   9  0.002094
34   46  10  0.002513
34   46  11  0.002017
34   46  12  0.000270
34   46  13  0.000049
34   46  14  0.000103
34   46  18  0.000048
34   46  19  0.000057
34   46  20  0.000076
34   46  21  0.000089
35   46   8  0.001732
35   46   9  0.001470
35   46  10  0.000462
35   46  12  0.000145
35   46  13  0.000174
35   46  14  0.000063
35   46  18  0.000064
35   46  19  0.000091
35   46  20  0.000132
35   46  21  0.000154
36   46   8  0.000282
36   46  10  0.000080
36   46  11  0.000135
36   46  12  0.000121
36   46  13  0.000101
36   46  16  0.000052
36   46  17  0.000075
36   46  18  0.000111
36   46  19  0.000157
36   46  20  0.000184
36   46  21  0.000067
37   46   8  0.000058
37   46   9  0.000094
37   46  10  0.000088
37   46  11  0.000079
37   46  12  0.000070
37   46  13  0.000067
37   46  15  0.000065
37   46  16  0.000090
37   46  17  0.000116
37   46  18  0.000085
37   46  20  0.000114
37   46  21  0.001535
38   46   8  0.000060
38   46   9  0.000055
38   46  10  0.000051
38   46  11  0.000048
38   46  12  0.000057
38   46  13  0.000061
38   46  18  0.000728
38   46  19  0.002195
38   46  20  0.004039
38   46  21  0.003940
39   46  11  0.000048
39   46  15  0.000511
39   46  16  0.001251
39   46  17  0.002294
39   46  18  0.003066
39   46  19  0.003636
39   46  20  0.004266
39   46  21  0.003727
40   46  15  0.001742
40   46  16  0.002094
40   46  17  0.002525
40   46  18  0.003066
40   46  19  0.002837
40   46  20  0.001656
40   46  21  0.000102
40   46  25  0.000049
40   46  26  0.000058
40   46  27  0.000068
41   46  15  0.001732
41   46  16  0.001647
41   46  17  0.001172
41   46  18  0.000369
41   46  20  0.000073
41   46  21  0.000170
41   46  25  0.000050
41   46  26  0.000062
41   46  27  0.000080
42   46  15  0.000123
42   46  18  0.000111
42   46  19  0.000166
42   46  20  0.000166
42   46  21  0.000122
42   46  23  0.000050
42   46  24  0.000064
42   46  25  0.000084
42   46  26  0.000109
42   46  27  0.000139
42   46  28  0.000075
43   46  15  0.000069
43   46  16  0.000096
43   46  17  0.000102
43   46  18  0.000104
43   46  19  0.000099
43   46  20  0.000096
43   46  21  0.000070
43   46  22  0.000069
43   46  23  0.000087
43   46  24  0.000111
43   46  25  0.000141
43   46  26  0.000174
43   46  27  0.000179
43   46  28  0.000066
44   46  15  0.000057
44   46  16  0.000057
44   46  17  0.000059
44   46  18  0.000060
44   46  19  0.000058
44   46  20  0.000066
44   46  21  0.000062
44   46  27  0.000224
44   46  28  0.000411
45   46  18  0.000048
45   46  19  0.000057
45   46  22  0.000662
45   46  23  0.001046
45   46  24  0.001582
45   46  25  0.002346
45   46  26  0.003344
45   46  27  0.004230
45   46  28  0.002120
46   46  22  0.001772
46   46  23  0.002124
46   46  24  0.002559
46   46  25  0.003115
46   46  26  0.003729
46   46  27  0.004345
46   46  28  0.002120
47   46  22  0.001691
47   46  23  0.001894
47   46  24  0.001959
47   46  25  0.001966
47   46  26  0.001818
47   46  27  0.001453
47   46  28  0.000347
47   46  31  0.000051
47   46  32  0.000061
47   46  33  0.000071
48   46  22  0.000059
48   46  27  0.000091
48   46  28  0.000070
48   46  29  0.000051
48   46  30  0.000059
48   46  31  0.000068
48   46  32  0.000077
48   46  33  0.000085
49   46  22  0.000076
49   46  23  0.000099
49   46  24  0.000116
49   46  25  0.000136
49   46  26  0.000152
49   46  27  0.000165
49   46  28  0.000074
49   46  29  0.000088
49   46  30  0.000102
49   46  31  0.000118
49   46  32  0.000134
49   46  33  0.000147
50   46  22  0.000055
50   46  23  0.000062
50   46  24  0.000069
50   46  25  0.000079
50   46  26  0.000088
50   46  27  0.000095
50   46  30  0.000065
50   46  31  0.000096
50   46  32  0.000137
50   46  33  0.000182
29   47   3  0.002036
29   47   4  0.000272
29   47   5  0.000107
29   47   6  0.000128
29   47   7  0.000083
29   47  10  0.000046
29   47  11  0.000084
29   47  12  0.000158
29   47  13  0.000046
29   47  14  0.000897
30   47   3  0.000088
30   47   4  0.000096
30   47   5  0.000107
30   47   6  0.000074
30   47   7  0.000070
30   47  10  0.000080
30   47  11  0.000139
30   47  13  0.002044
30   47  14  0.002232
31   47   3  0.000089
31   47   4  0.000086
31   47   5  0.000062
31   47   6  0.000059
31   47   9  0.000078
31   47  10  0.000103
31   47  12  0.002242
31   47  13  0.004285
31   47  14  0.002098
32   47   3  0.000067
32   47   4  0.000050
32   47   5  0.000049
32   47   8  0.000076
32   47  10  0.000137
32   47  11  0.002458
32   47  12  0.003650
32   47  13  0.003865
32   47  20  0.000067
32   47  21  0.000062
33   47   9  0.000672
33   47  10  0.002442
33   47  11  0.003038
33   47  12  0.002810
33   47  14  0.000097
33   47  19  0.000057
33   47  20  0.000066
33   47  21  0.000083
34   47   8  0.001133
34   47   9  0.002080
34   47  10  0.002501
34   47  11  0.001747
34   47  13  0.000199
34   47  14  0.000069
34   47  18  0.000048
34   47  19  0.000063
34   47  20  0.000106
34   47  21  0.000144
35   47   8  0.001717
35   47   9  0.002036
35   47  10  0.000820
35   47  12  0.000166
35   47  13  0.000126
35   47  18  0.000068
35   47  19  0.000110
35   47  20  0.000182
35   47  21  0.000103
36   47   8  0.001243
36   47   9  0.000118
36   47  10  0.000054
36   47  11  0.000129
36   47  12  0.000099
36   47  13  0.000072
36   47  17  0.000070
36   47  18  0.000117
36   47  19  0.000162
36   47  21  0.001037
37   47   9  0.000085
37   47  10  0.000095
37   47  11  0.000075
37   47  12  0.000058
37   47  13  0.000067
37   47  15  0.000048
37   47  16  0.000077
37   47  17  0.000116
37   47  18  0.000062
37   47  20  0.002503
37   47  21  0.003944
38   47   8  0.000077
38   47   9  0.000067
38   47  10  0.000055
38   47  11  0.000047
38   47  12  0.000057
38   47  15  0.000079
38   47  16  0.000055
38   47  18  0.001059
38   47  19  0.003371
38   47  20  0.004264
38   47  21  0.003944
39   47  11  0.000048
39   47  16  0.000542
39   47  17  0.002018
39   47  18  0.003066
39   47  19  0.003633
39   47  20  0.003399
39   47  21  0.000374
39   47  27  0.000068
40   47  15  0.001354
40   47  16  0.002099
40   47  17  0.002529
40   47  18  0.002967
40   47  19  0.001547
40   47  21  0.000150
40   47  25  0.000049
40   47  26  0.000058
40   47  27  0.000068
41   47  15  0.001742
41   47  16  0.002099
41   47  17  0.001482
41   47  18  0.000142
41   47  19  0.000053
41   47  20  0.000195
41   47  21  0.000132
41   47  25  0.000052
41   47  26  0.000078
41   47  27  0.000111
41   47  28  0.000074
42   47  15  0.001058
42   47  16  0.000209
42   47  18  0.000128
42   47  19  0.000144
42   47  20  0.000118
42   47  21  0.000076
42   47  24  0.000061
42   47  25  0.000090
42   47  26  0.000135
42   47  27  0.000192
42   47  28  0.000088
43   47  16  0.000079
43   47  17  0.000108
43   47  18  0.000098
43   47  19  0.000084
43   47  20  0.000069
43   47  21  0.000062
43   47  22  0.000050
43   47  23  0.000073
43   47  24  0.000106
43   47  25  0.000145
43   47  26  0.000105
43   47  28  0.000171
44   47  15  0.000075
44   47  16  0.000070
44   47  17  0.000063
44   47  18  0.000056
44   47  19  0.000057
44   47  20  0.000067
44   47  22  0.000082
44   47  23  0.000071
44   47  26  0.000882
44   47  27  0.002850
44   47  28  0.002245
45   47  18  0.000048
45   47  23  0.000339
45   47  24  0.001295
45   47  25  0.002724
45   47  26  0.003741
45   47  27  0.004356
45   47  28  0.002245
46   47  22  0.001521
46   47  23  0.002122
46   47  24  0.002567
46   47  25  0.003127
46   47  26  0.003741
46   47  27  0.003178
46   47  28  0.000632
46   47  32  0.000062
46   47  33  0.000071
47   47  22  0.001765
47   47  23  0.002122
47   47  24  0.002258
47   47  25  0.001605
47   47  26  0.000456
47   47  28  0.000056
47   47  31  0.000052
47   47  32  0.000062
47   47  33  0.000070
48   47  22  0.000921
48   47  23  0.000420
48   47  26  0.000135
48   47  27  0.000196
48   47  28  0.000083
48   47  30  0.000056
48   47  31  0.000073
48   47  32  0.000094
48   47  33  0.000117
49   47  23  0.000065
49   47  24  0.000119
49   47  25  0.000129
49   47  26  0.000127
49   47  27  0.000116
49   47  28  0.000048
49   47  29  0.000075
49   47  30  0.000098
49   47  31  0.000127
49   47  32  0.000162
49   47  33  0.000201
50   47  22  0.000073
50   47  23  0.000075
50   47  24  0.000074
50   47  25  0.000075
50   47  26  0.000073
50   47  27  0.000069
50   47  29  0.000096
50   47  30  0.000091
50   47  31  0.000071
29   48   3  0.002076
29   48   4  0.000760
29   48   5  0.000111
29   48   6  0.000108
29   48   7  0.000069
29   48  11  0.000087
29   48  12  0.000165
29   48  13  0.000223
29   48  14  0.002229
30   48   3  0.000844
30   48   4  0.000059
30   48   5  0.000104
30   48   6  0.000062
30   48   7  0.000069
30   48  10  0.000073
30   48  11  0.000140
30   48  13  0.004155
30   48  14  0.002229
31   48   4  0.000094
31   48   5  0.000060
31   48   6  0.000058
31   48   9  0.000063
31   48  10  0.000116
31   48  12  0.003313
31   48  13  0.004264
31   48  14  0.000297
31   48  21  0.000062
32   48   3  0.000082
32   48   4  0.000055
32   48   5  0.000048
32   48   8  0.000057
32   48   9  0.000090
32   48  11  0.002662
32   48  12  0.003624
32   48  13  0.001419
32   48  14  0.000079
32   48  20  0.000067
32   48  21  0.000078
33   48   3  0.000047
33   48   8  0.000065
33   48  10  0.002245
33   48  11  0.003013
33   48  12  0.001642
33   48  13  0.000090
33   48  14  0.000076
33   48  19  0.000057
33   48  20  0.000086
33   48  21  0.000135
34   48   8  0.000162
34   48   9  0.001938
34   48  10  0.002492
34   48  11  0.001508
34   48  13  0.000162
34   48  18  0.000048
34   48  19  0.000078
34   48  20  0.000149
34   48  21  0.000140
35   48   8  0.001709
35   48   9  0.002060
35   48  10  0.001195
35   48  12  0.000146
35   48  13  0.000094
35   48  18  0.000072
35   48  19  0.000134
35   48  20  0.000137
35   48  21  0.000522
36   48   8  0.001709
36   48   9  0.000823
36   48  11  0.000124
36   48  12  0.000084
36   48  13  0.000066
36   48  17  0.000065
36   48  18  0.000123
36   48  19  0.000089
36   48  20  0.000752
36   48  21  0.003952
37   48   8  0.000449
37   48  10  0.000101
37   48  11  0.000072
37   48  12  0.000056
37   48  16  0.000063
37   48  17  0.000112
37   48  19  0.001036
37   48  20  0.004262
37   48  21  0.003952
38   48   9  0.000081
38   48  10  0.000059
38   48  11  0.000047
38   48  12  0.000048
38   48  15  0.000063
38   48  16  0.000094
38   48  18  0.001394
38   48  19  0.003629
38   48  20  0.004262
38   48  21  0.000892
39   48   8  0.000063
39   48  11  0.000047
39   48  15  0.000049
39   48  17  0.001708
39   48  18  0.003070
39   48  19  0.003621
39   48  20  0.000772
39   48  21  0.000114
39   48  26  0.000059
39   48  27  0.000068
40   48  15  0.000412
40   48  16  0.001938
40   48  17  0.002527
40   48  18  0.002805
40   48  19  0.000270
40   48  20  0.000136
40   48  21  0.000142
40   48  25  0.000049
40   48  26  0.000058
40   48  27  0.000093
40   48  28  0.000067
41   48  15  0.001752
41   48  16  0.002102
41   48  17  0.001789
41   48  19  0.000143
41   48  20  0.000149
41   48  21  0.000082
41   48  25  0.000056
41   48  26  0.000094
41   48  27  0.000160
41   48  28  0.000092
42   48  15  0.001752
42   48  16  0.000921
42   48  18  0.000140
42   48  19  0.000120
42   48  20  0.000086
42   48  21  0.000062
42   48  24  0.000058
42   48  25  0.000097
42   48  26  0.000162
42   48  27  0.000112
42   48  28  0.000066
43   48  15  0.000215
43   48  17  0.000113
43   48  18  0.000091
43   48  19  0.000069
43   48  20  0.000067
43   48  23  0.000061
43   48  24  0.000100
43   48  25  0.000135
43   48  27  0.001168
43   48  28  0.002032
44   48  15  0.000063
44   48  16  0.000084
44   48  17  0.000066
44   48  18  0.000052
44   48  19  0.000057
44   48  22  0.000068
44   48  23  0.000099
44   48  25  0.000085
44   48  26  0.002293
44   48  27  0.004362
44   48  28  0.002137
45   48  15  0.000059
45   48  16  0.000049
45   48  18  0.000048
45   48  24  0.001018
45   48  25  0.002972
45   48  26  0.003757
45   48  27  0.004362
45   48  28  0.000810
46   48  22  0.000592
46   48  23  0.001838
46   48  24  0.002558
46   48  25  0.003138
46   48  26  0.002908
46   48  27  0.000392
46   48  32  0.000062
46   48  33  0.000071
47   48  22  0.001786
47   48  23  0.002134
47   48  24  0.002409
47   48  25  0.001216
47   48  27  0.000168
47   48  28  0.000083
47   48  31  0.000053
47   48  32  0.000066
47   48  33  0.000098
48   48  22  0.001742
48   48  23  0.001116
48   48  24  0.000057
48   48  25  0.000054
48   48  26  0.000171
48   48  27  0.000145
48   48  28  0.000048
48   48  30  0.000054
48   48  31  0.000079
48   48  32  0.000115
48   48  33  0.000169
49   48  22  0.000095
49   48  24  0.000111
49   48  25  0.000122
49   48  26  0.000102
49   48  27  0.000084
49   48  29  0.000063
49   48  30  0.000094
49   48  31  0.000136
49   48  32  0.000185
49   48  33  0.000107
50   48  22  0.000073
50   48  23  0.000089
50   48  24  0.000079
50   48  25  0.000071
50   48  26  0.000060
50   48  27  0.000068
50   48  29  0.000107
50   48  30  0.000113
50   48  33  0.001351
29   49   3  0.002023
29   49   4  0.001265
29   49   5  0.000112
29   49   6  0.000094
29   49   7  0.000069
29   49  11  0.000090
29   49  12  0.000108
29   49  13  0.002480
29   49  14  0.002233
30   49   3  0.001664
30   49   5  0.000102
30   49   6  0.000057
30   49  10  0.000066
30   49  11  0.000134
30   49  12  0.000756
30   49  13  0.004243
30   49  14  0.000732
30   49  21  0.000062
31   49   4  0.000102
31   49   5  0.000059
31   49   6  0.000058
31   49   9  0.000052
31   49  10  0.000112
31   49  12  0.003608
31   49  13  0.003392
31   49  14  0.000048
31   49  20  0.000067
31   49  21  0.000072
32   49   3  0.000093
32   49   4  0.000059
32   49   5  0.000047
32   49   9  0.000089
32   49  11  0.002771
32   49  12  0.003608
32   49  14  0.000084
32   49  19  0.000057
32   49  20  0.000069
32   49  21  0.000125
33   49   3  0.000057
33   49   8  0.000072
33   49  10  0.001845
33   49  11  0.002999
33   49  12  0.000535
33   49  13  0.000194
33   49  14  0.000049
33   49  18  0.000048
33   49  19  0.000057
33   49  20  0.000117
33   49  21  0.000167
34   49   9  0.001260
34   49  10  0.002474
34   49  11  0.001301
34   49  12  0.000124
34   49  13  0.000117
34   49  18  0.000048
34   49  19  0.000092
34   49  20  0.000194
34   49  21  0.000155
35   49   8  0.000939
35   49   9  0.002049
35   49  10  0.001579
35   49  12  0.000124
35   49  13  0.000069
35   49  18  0.000075
35   49  19  0.000159
35   49  21  0.003798
36   49   8  0.001701
36   49   9  0.001576
36   49  11  0.000119
36   49  12  0.000072
36   49  13  0.000067
36   49  17  0.000062
36   49  18  0.000130
36   49  20  0.003357
36   49  21  0.003956
37   49   8  0.001416
37   49  10  0.000108
37   49  11  0.000069
37   49  12  0.000056
37   49  16  0.000053
37   49  17  0.000106
37   49  19  0.002318
37   49  20  0.004259
37   49  21  0.001429
38   49   9  0.000093
38   49  10  0.000063
38   49  16  0.000091
38   49  18  0.001721
38   49  19  0.003636
38   49  20  0.002537
38   49  21  0.000075
38   49  27  0.000069
39   49   8  0.000078
39   49   9  0.000056
39   49  15  0.000079
39   49  17  0.001401
39   49  18  0.003067
39   49  19  0.002714
39   49  21  0.000152
39   49  26  0.000059
39   49  27  0.000074
39   49  28  0.000065
40   49   8  0.000048
40   49  16  0.001283
40   49  17  0.002528
40   49  18  0.002524
40   49  20  0.000183
40   49  21  0.000088
40   49  25  0.000049
40   49  26  0.000067
40   49  27  0.000129
40   49  28  0.000104
41   49  15  0.001265
41   49  16  0.002105
41   49  17  0.002098
41   49  19  0.000165
41   49  20  0.000106
41   49  21  0.000062
41   49  25  0.000061
41   49  26  0.000117
41   49  27  0.000202
42   49  15  0.001753
42   49  16  0.001631
42   49  18  0.000141
42   49  19  0.000098
42   49  20  0.000066
42   49  24  0.000056
42   49  25  0.000106
42   49  26  0.000163
42   49  28  0.002012
43   49  15  0.001161
43   49  17  0.000116
43   49  18  0.000086
43   49  19  0.000058
43   49  20  0.000067
43   49  23  0.000053
43   49  24  0.000096
43   49  25  0.000117
43   49  26  0.000096
43   49  27  0.003969
43   49  28  0.002232
44   49  16  0.000096
44   49  17  0.000071
44   49  18  0.000050
44   49  19  0.000057
44   49  22  0.000051
44   49  23  0.000090
44   49  24  0.000060
44   49  25  0.000333
44   49  26  0.003560
44   49  27  0.004378
44   49  28  0.001067
45   49  15  0.000077
45   49  16  0.000057
45   49  18  0.000048
45   49  22  0.000084
45   49  24  0.000774
45   49  25  0.003144
45   49  26  0.003765
45   49  27  0.002051
45   49  33  0.000071
46   49  23  0.001175
46   49  24  0.002581
46   49  25  0.003144
46   49  26  0.001471
46   49  27  0.000050
46   49  28  0.000091
46   49  31  0.000054
46   49  32  0.000062
46   49  33  0.000079
47   49  22  0.001512
47   49  23  0.002158
47   49  24  0.002557
47   49  25  0.000791
47   49  26  0.000064
47   49  27  0.000177
47   49  28  0.000053
47   49  31  0.000053
47   49  32  0.000084
47   49  33  0.000138
48   49  22  0.001812
48   49  23  0.001812
48   49  24  0.000175
48   49  25  0.000084
48   49  26  0.000147
48   49  27  0.000103
48   49  30  0.000052
48   49  31  0.000086
48   49  32  0.000145
48   49  33  0.000201
49   49  22  0.000996
49   49  24  0.000103
49   49  25  0.000114
49   49  26  0.000085
49   49  27  0.000068
49   49  29  0.000056
49   49  30  0.000090
49   49  31  0.000147
49   49  32  0.000108
49   49  33  0.000055
28   50   3  0.000269
28   50   4  0.002456
28   50   5  0.000353
28   50   6  0.000144
28   50   7  0.000068
28   50  11  0.000053
28   50  12  0.000147
28   50  13  0.000437
28   50  14  0.002236
29   50   3  0.001999
29   50   4  0.001798
29   50   5  0.000109
29   50   6  0.000084
29   50   7  0.000068
29   50  11  0.000093
29   50  13  0.004223
29   50  14  0.001209
29   50  21  0.000062
30   50   3  0.001999
30   50   5  0.000101
30   50   6  0.000057
30   50  10  0.000061
30   50  11  0.000127
30   50  12  0.001800
30   50  13  0.004223
30   50  21  0.000066
31   50   3  0.000446
31   50   4  0.000111
31   50   5  0.000058
31   50  10  0.000105
31   50  11  0.000096
31   50  12  0.003581
31   50  13  0.001074
31   50  14  0.000094
31   50  20  0.000066
31   50  21  0.000114
32   50   3  0.000058
32   50   4  0.000065
32   50   5  0.000047
32   50   9  0.000074
32   50  11  0.002833
32   50  12  0.003155
32   50  13  0.000113
32   50  14  0.000054
32   50  19  0.000057
32   50  20  0.000095
32   50  21  0.000184
33   50   3  0.000072
33   50   8  0.000053
33   50   9  0.000056
33   50  10  0.001429
33   50  11  0.002974
33   50  13  0.000154
33   50  18  0.000048
33   50  19  0.000064
33   50  20  0.000164
34   50   8  0.000073
34   50   9  0.000490
34   50  10  0.002461
34   50  11  0.001119
34   50  12  0.000167
34   50  13  0.000089
34   50  18  0.000048
34   50  19  0.000112
34   50  20  0.000078
34   50  21  0.003488
35   50   8  0.000053
35   50   9  0.002036
35   50  10  0.001977
35   50  11  0.000054
35   50  12  0.000103
35   50  13  0.000066
35   50  18  0.000079
35   50  19  0.000158
35   50  20  0.001576
35   50  21  0.003958
36   50   8  0.001614
36   50   9  0.002036
36   50  11  0.000115
36   50  12  0.000060
36   50  17  0.000058
36   50  18  0.000136
36   50  19  0.000082
36   50  20  0.004254
36   50  21  0.001991
37   50   8  0.001696
37   50   9  0.000238
37   50  10  0.000113
37   50  11  0.000067
37   50  12  0.000056
37   50  17  0.000101
37   50  19  0.003419
37   50  20  0.004065
37   50  27  0.000069
38   50   8  0.000642
38   50   9  0.000074
38   50  10  0.000068
38   50  16  0.000078
38   50  18  0.002051
38   50  19  0.003628
38   50  20  0.000148
38   50  21  0.000163
38   50  27  0.000068
38   50  28  0.000059
39   50   9  0.000069
39   50  15  0.000062
39   50  16  0.000053
39   50  17  0.001098
39   50  18  0.003067
39   50  19  0.001440
39   50  20  0.000181
39   50  21  0.000095
39   50  26  0.000059
39   50  27  0.000107
39   50  28  0.000098
40   50   8  0.000066
40   50  15  0.000056
40   50  16  0.000579
40   50  17  0.002530
40   50  18  0.002194
40   50  19  0.000060
40   50  20  0.000133
40   50  21  0.000062
40   50  25  0.000049
40   50  26  0.000084
40   50  27  0.000184
41   50  15  0.000323
41   50  16  0.002111
41   50  17  0.002338
41   50  19  0.000142
41   50  20  0.000077
41   50  21  0.000062
41   50  25  0.000066
41   50  26  0.000145
41   50  28  0.001746
42   50  15  0.001761
42   50  16  0.002111
42   50  18  0.000138
42   50  19  0.000082
42   50  20  0.000067
42   50  24  0.000054
42   50  25  0.000114
42   50  26  0.000073
42   50  27  0.002389
42   50  28  0.002123
43   50  15  0.001761
43   50  16  0.000176
43   50  17  0.000113
43   50  18  0.000081
43   50  19  0.000057
43   50  24  0.000093
43   50  25  0.000085
43   50  26  0.001352
43   50  27  0.004388
43   50  28  0.001192
44   50  15  0.000306
44   50  16  0.000082
44   50  17  0.000076
44   50  18  0.000048
44   50  23  0.000079
44   50  24  0.000078
44   50  25  0.000782
44   50  26  0.003780
44   50  27  0.003684
44   50  33  0.000071
45   50  15  0.000057
45   50  16  0.000070
45   50  18  0.000048
45   50  22  0.000070
45   50  23  0.000061
45   50  24  0.000548
45   50  25  0.003145
45   50  26  0.003636
45   50  28  0.000090
45   50  32  0.000063
45   50  33  0.000071
46   50  15  0.000061
46   50  23  0.000516
46   50  24  0.002611
46   50  25  0.003145
46   50  26  0.000154
46   50  27  0.000202
46   50  28  0.000052
46   50  31  0.000054
46   50  32  0.000063
46   50  33  0.000115
47   50  22  0.000592
47   50  23  0.002190
47   50  24  0.002611
47   50  25  0.000343
47   50  26  0.000159
47   50  27  0.000124
47   50  31  0.000055
47   50  32  0.000104
47   50  33  0.000198
48   50  22  0.001852
48   50  23  0.002190
48   50  24  0.000386
48   50  25  0.000116
48   50  26  0.000119
48   50  27  0.000072
48   50  30  0.000050
48   50  31  0.000094
48   50  32  0.000178
49   50  22  0.001817
49   50  23  0.000267
49   50  24  0.000090
49   50  25  0.000106
49   50  26  0.000069
49   50  27  0.000069
49   50  29  0.000049
49   50  30  0.000088
49   50  31  0.000157
49   50  33  0.002839
28   51   4  0.002421
28   51   5  0.000415
28   51   6  0.000129
28   51   7  0.000067
28   51  11  0.000055
28   51  12  0.000162
28   51  13  0.002654
28   51  14  0.001718
28   51  21  0.000062
29   51   3  0.001437
29   51   4  0.002258
29   51   5  0.000102
29   51   6  0.000074
29   51  11  0.000095
29   51  13  0.004194
29   51  21  0.000062
30   51   3  0.001984
30   51   5  0.000101
30   51   6  0.000056
30   51  10  0.000056
30   51  11  0.000121
30   51  12  0.002796
30   51  13  0.003151
30   51  14  0.000101
30   51  20  0.000067
30   51  21  0.000105
31   51   3  0.001310
31   51   4  0.000107
31   51   5  0.000058
31   51  10  0.000096
31   51  11  0.000162
31   51  12  0.003561
31   51  14  0.000060
31   51  20  0.000075
31   51  21  0.000179
32   51   4  0.000074
32   51   9  0.000059
32   51  11  0.002892
32   51  12  0.002133
32   51  13  0.000190
32   51  19  0.000057
32   51  20  0.000130
33   51   3  0.000088
33   51   9  0.000095
33   51  10  0.001000
33   51  11  0.002961
33   51  13  0.000113
33   51  18  0.000048
33   51  19  0.000079
33   51  20  0.000187
33   51  21  0.002894
34   51   3  0.000051
34   51   8  0.000067
34   51  10  0.002444
34   51  11  0.000971
34   51  12  0.000153
34   51  13  0.000067
34   51  18  0.000049
34   51  19  0.000136
34   51  20  0.000069
34   51  21  0.003964
35   51   9  0.001802
35   51  10  0.002288
35   51  11  0.000063
35   51  12  0.000089
35   51  13  0.000066
35   51  18  0.000084
35   51  19  0.000083
35   51  20  0.003977
35   51  21  0.002592
36   51   8  0.000727
36   51   9  0.002030
36   51  11  0.000112
36   51  12  0.000055
36   51  17  0.000055
36   51  18  0.000140
36   51  19  0.001117
36   51  20  0.004252
37   51   8  0.001691
37   51   9  0.001008
37   51  10  0.000107
